Dimension_0,Dimension_1,Dimension_2,Dimension_3,Dimension_4,Dimension_5,Dimension_6,Dimension_7,Dimension_8,Dimension_9
-0.28977808,-0.10200622,-0.041592166,0.2519156,-0.07940246,0.016691193,-0.1897552,-0.65119445,-0.035065964,0.6103751
-0.26190564,0.23533387,0.22252372,-0.47929928,0.2318873,0.29471877,0.1274898,0.6176345,0.1276096,0.20527495
0.5116023,0.16209298,-0.44267476,0.19577135,-0.3664831,-0.15983048,0.0930468,-0.06448903,-0.17931664,-0.5223742
-0.5708346,-0.022087293,0.19794506,-0.10815628,0.30744016,0.13032857,0.007963282,-0.0729075,0.19750205,0.6832926
0.26571602,-0.3442468,-0.22728372,0.32334286,-0.7062332,0.12187904,-0.17900553,-0.19206575,0.033293366,-0.26649624
-0.010450002,0.555153,-0.26118582,-0.17228608,0.5851332,-0.3003878,0.30725378,-0.1306641,-0.2213115,0.026923819
0.20478249,-0.24084088,0.13317478,-0.1583008,-0.3896143,0.19353622,-0.023364833,0.5062896,0.15227608,-0.6228534
-0.52788025,0.069750085,-0.022144418,-0.080432266,0.030280799,0.3764031,0.012501313,-0.12600517,-0.0039164536,0.7422079
-0.42818868,0.1565075,0.108343534,-0.16003512,-0.20207787,0.3978588,-0.05518265,0.17881459,0.09506564,0.71528035
-0.30902863,0.5697417,-0.14844593,-0.22408885,0.041346043,0.23383081,0.10918561,0.019270323,-0.20701644,0.62937164
-0.529317,0.11429602,0.2261068,-0.15484472,0.3737786,0.026284195,0.04208055,0.03313984,0.24391842,0.6548985
-0.057050694,-0.37613294,0.43770584,0.10556536,0.26042894,-0.50633186,-0.1007091,0.0060046976,0.5196186,-0.21945806
0.14128935,0.55119044,0.1232237,0.07439513,0.22755064,-0.74149126,-0.023247574,-0.109013125,0.19016713,0.07301472
0.013219096,-0.55330694,-0.24194723,0.12249288,0.40290025,0.01117287,0.17785977,-0.44187626,-0.29253364,-0.38107178
0.38984555,0.47710735,-0.06856728,0.04353962,-0.53619117,-0.2740039,-0.05986643,0.34020475,0.24037841,-0.2722273
-0.49521855,0.12904936,0.12258984,0.006467363,0.12128351,0.049132667,-0.05043798,-0.16586082,0.17968994,0.80222726
-0.46334583,-0.19092867,-0.085016444,0.046316292,0.06713748,0.35449156,-0.059076604,-0.5113336,-0.1626917,0.5638185
0.14967611,0.32661468,0.16316855,0.28984663,-0.26323363,-0.60892385,-0.251886,-0.2288337,0.36397195,0.26817435
-0.4035603,-0.28746825,0.11110404,0.16659543,-0.059329845,0.122461684,-0.22319748,-0.51707757,0.09814238,0.60750943
0.2983325,0.0417228,-0.08667735,0.2377592,-0.8627001,-0.012833344,-0.24178118,0.034873918,0.13579531,-0.15061015
0.10573862,-0.093873,0.06481563,-0.032510497,-0.7674991,0.28795502,-0.19531915,0.43495497,0.22839649,-0.15256491
0.0057481783,0.070623234,0.30999556,0.27897802,-0.29785365,-0.4657339,-0.3396595,-0.22474815,0.45744985,0.37455
-0.4689305,0.2865186,-0.055381875,-0.1754269,0.55810934,0.017528133,0.21058273,-0.1405953,-0.09800489,0.52788174
-0.39771414,0.42212954,-0.11908383,-0.2745982,0.47668424,0.13854793,0.29779238,0.097533874,-0.14460689,0.45663676
-0.4645718,0.08109591,0.28617674,-0.2794718,0.43686202,0.0277479,0.057100486,0.26770315,0.33843604,0.4863252
-0.455732,0.21514855,0.17474203,-0.24808766,0.6224574,-0.0951777,0.17394732,0.11849499,0.14104149,0.4395835
0.4256054,0.0914687,-0.018729484,0.14742038,-0.59316486,-0.24113236,-0.11149612,0.2177589,0.29388753,-0.48187172
-0.47495714,0.28693646,0.1804021,-0.21239844,0.43556327,-0.020694053,0.12166609,0.11217588,0.1580895,0.60983855
-0.42905802,0.44377857,0.07149512,-0.26760393,0.24241792,0.13448331,0.11170926,0.1509252,0.005021144,0.6558289
-0.2732999,-0.78848815,0.05120283,0.07464142,0.16117434,0.29850295,-0.026585229,-0.40554327,-0.090713315,-0.08317694
0.1507657,-0.34172386,0.2378258,0.08886704,-0.6408965,0.06458552,-0.23777026,0.27728075,0.3793239,-0.32219648
-0.4293732,-0.5454055,0.3833471,-0.25653273,0.22554515,0.41804042,-0.054219894,0.13835424,0.20171304,0.13041951
-0.37594828,0.15182395,-0.07648709,0.055426307,-0.0069500343,0.13697682,-0.095795475,-0.49738407,-0.11872134,0.7329506
-0.2950201,0.2376673,0.0074877897,-0.46125147,0.65515405,0.13961823,0.3057006,0.2936876,-0.09484858,0.07903667
-0.2508419,-0.5653132,-0.04693571,0.23496088,-0.049172435,0.23646547,-0.15531044,-0.6427108,-0.11561354,0.226254
-0.45428407,0.082197964,-0.016725643,-0.39683175,0.24999629,0.5674856,0.14339161,0.032756798,-0.289641,0.3728944
0.05483543,-0.12713721,0.49282292,0.12953405,-0.07366503,-0.53646636,-0.24178721,0.11993721,0.5869117,-0.10315876
-0.25771788,0.3215226,-0.03017079,0.14481543,0.021978281,-0.18329386,-0.11954573,-0.4982067,0.009044756,0.7153045
-0.12091943,-0.23158461,-0.28374544,0.09776398,0.53095704,-0.022255661,0.19620249,-0.59758687,-0.3999529,-0.060821984
-0.5447758,-0.20390621,0.19791168,-0.36226785,0.5087463,0.36318183,0.11250569,0.025212392,-0.056680933,0.28983498
-0.33286572,-0.040926088,0.13481994,-0.053547647,-0.461707,0.43567365,-0.19245261,0.10915949,0.11357697,0.6337534
0.29272884,0.040927332,-0.059052426,0.12723252,-0.8363403,0.056584537,-0.19964701,0.22724652,0.18668568,-0.25286585
-0.42493677,0.19249025,0.107281215,0.084501036,0.3054546,-0.21082485,-0.01943168,-0.35629183,0.12255209,0.6954396
0.24026433,-0.15331382,0.16459723,-0.1355772,-0.46991786,0.12480105,-0.06513072,0.51288784,0.1929266,-0.5765239
-0.50856054,-0.35583472,0.12845303,0.044816162,0.43850562,0.058926027,-0.008199576,-0.45810783,0.05069941,0.4335656
-0.57891905,-0.20607613,0.18314414,-0.18731081,0.1873385,0.42196777,0.0035048716,0.0336004,0.14971969,0.56307065
0.35911837,-0.4126747,-0.30564228,0.3020237,-0.42803314,0.023385987,-0.027893659,-0.24488172,-0.11625597,-0.50801396
-0.41344672,-0.04070894,0.09186959,-0.18128651,0.81249577,-0.12434198,0.22259142,-0.15116945,-0.0028018637,0.19514742
0.23583513,0.050137628,-0.21562174,-0.087248854,-0.6914048,0.33655623,-0.044188764,0.40991023,0.010241599,-0.3554829
-0.5254995,-0.041071896,0.31979862,-0.15895276,0.42253995,-0.002232492,0.0037483058,0.03630767,0.30863973,0.5652349
-0.11501618,-0.5323279,-0.10756827,0.32694286,0.20944981,-0.09079746,-0.057384554,-0.7176629,-0.10110822,0.06531878
0.29405302,-0.41454354,0.008336407,0.31323054,-0.5453695,-0.14748085,-0.17595652,-0.10237935,0.30492017,-0.43578276
-0.18748917,-0.24190836,-0.37578055,-0.009472498,0.22524166,0.4158831,0.1471351,-0.4991038,-0.5201741,0.0005690539
-0.5611296,-0.016613921,0.1795228,-0.20164935,0.5561686,0.09281656,0.1367834,0.0011693328,0.1357266,0.5068485
-0.08797934,-0.6452183,-0.22778992,0.06382589,0.19006105,0.32502094,0.10294279,-0.41481408,-0.34338033,-0.27865967
-0.32497406,0.27421236,0.16394179,-0.0066696466,-0.26637325,0.0675073,-0.16254683,0.089283995,0.24805807,0.78793406
-0.2752025,-0.7212926,0.052679546,0.16734606,0.2559729,0.089347266,-0.046751447,-0.544239,-0.026549775,0.025079593
-0.1750263,-0.81713456,0.16957396,-0.038732078,-0.1089683,0.4355769,-0.09409768,-0.106033064,0.014689787,-0.22245668
-0.11218418,-0.57231236,-0.14242418,0.34785217,-0.106655344,0.08295307,-0.15527123,-0.67138654,-0.08277783,0.13641782
-0.39208817,0.21535112,0.23803109,-0.37887123,0.2841113,0.20037147,0.10049863,0.45808092,0.23858602,0.44939867
-0.4470811,-0.066046186,-0.053862307,0.08897959,0.3814533,-0.02646334,0.0065971427,-0.5348646,0.013819236,0.59364665
-0.5210965,0.11624844,0.07441614,-0.030817406,0.38891703,-0.0074697975,0.053976934,-0.29587048,0.027044926,0.68261325
-0.4404258,0.30600163,-0.20093878,-0.08230891,0.36006886,0.12432566,0.16798463,-0.2775713,-0.1730974,0.6204055
-0.46748492,-0.26919898,0.44345814,-0.2876191,0.44436193,0.13556433,0.016540924,0.265491,0.30313402,0.2261091
-0.4440728,0.31034255,-0.06815119,-0.1289234,-0.07349495,0.3664421,0.06470305,0.024669232,-0.09719998,0.7289011
-0.5497679,0.1433283,0.008320562,-0.20421056,0.42286658,0.23516475,0.15828998,-0.10681857,-0.07785562,0.5989948
-0.35714442,0.2306867,0.24646801,-0.28588963,-0.0910589,0.3104078,-0.012264498,0.4569956,0.21075085,0.5645317
-0.34880486,0.19489273,0.15539145,-0.3596715,-0.037311092,0.4487033,0.06743357,0.5147131,0.11549215,0.4486646
-0.46012908,-0.5601493,0.18479784,-0.16963468,0.49157354,0.3092777,0.06283248,-0.23304108,-0.108826414,0.06473956
-0.4216608,0.06123201,0.08443596,-0.27880383,-0.14818229,0.5858379,0.016053185,0.31141263,0.023630261,0.52022463
0.2102746,-0.5936956,-0.077714175,-0.015274959,0.007335511,0.17320988,0.12312878,0.019029453,-0.22237884,-0.7085243
-0.053754397,-0.43097088,-0.326146,0.29048347,-0.10378173,0.21536107,-0.066699,-0.6710823,-0.320836,0.07573407
0.22897571,0.12907545,0.16337895,-0.055438165,-0.55600226,-0.07440791,-0.13570225,0.54468817,0.43402594,-0.28807923
-0.34603125,0.3818438,-0.048975457,-0.25316972,0.67693335,-0.08737383,0.2956934,0.009110745,-0.11608685,0.31795824
0.46454382,0.045247752,-0.2660124,0.27704248,-0.66988873,-0.12806293,-0.105558895,-0.08494732,0.009639079,-0.38863063
0.12482407,-0.42009702,0.09670417,-0.0923098,-0.5011815,0.34744996,-0.088449135,0.3773058,0.13088597,-0.5008456
-0.46155125,0.1981451,-0.017568775,-0.15332928,-0.11860952,0.45339164,0.025626918,0.06169101,-0.058177475,0.7045644
-0.4040082,0.38134375,-0.09560778,-0.037400655,0.29383418,-0.025226822,0.09137727,-0.27553445,-0.04816626,0.7122153
-0.30398664,-0.18286711,-0.2694686,0.026219266,0.47489953,0.17341454,0.15475754,-0.5942361,-0.3622505,0.19224212
-0.539178,0.14839052,0.1533815,-0.13713984,0.28752875,0.1203432,0.05433489,-0.009094149,0.16174321,0.72012717
-0.3487498,-0.29813892,0.09576103,0.12640616,0.6032316,-0.22654817,0.052234225,-0.54500747,0.0025868374,0.22216545
-0.23157893,0.35143745,0.08752997,-0.5097106,0.4483025,0.18331221,0.23912577,0.5024808,-0.041577123,0.09706316
-0.5760967,-0.303843,0.13085666,-0.18907109,0.5229524,0.30750796,0.12485967,-0.1559804,-0.040965863,0.3365746
0.495321,0.2163582,-0.107880674,0.10534135,-0.48691058,-0.28649315,-0.03787015,0.19268534,0.18633598,-0.54098797
-0.46999964,0.111228734,0.00036661627,-0.22937107,0.71181524,0.04318563,0.267415,-0.09975486,-0.11076944,0.3344246
-0.307409,-0.7120218,0.06988307,-0.024980683,0.46741733,0.1767715,0.10074257,-0.31038776,-0.08187307,-0.1734852
0.018811308,-0.46112517,-0.36000386,0.24369164,0.089528,0.13910446,0.039359216,-0.6380035,-0.38299534,-0.123987615
0.257234,0.0639251,0.048048697,-0.075261585,-0.66247755,0.12837768,-0.11040919,0.5144991,0.21624844,-0.37782398
-0.16016702,-0.59470195,-0.1598713,-0.024666062,0.41828606,0.26901054,0.18011892,-0.34461695,-0.32887852,-0.29633445
-0.3101449,0.2636487,-0.004851957,-0.4297986,0.076461285,0.5371567,0.19020241,0.47648767,-0.08028236,0.2924084
0.43144047,0.36091334,-0.2569152,0.12523924,-0.69353706,-0.09612683,-0.07611016,0.14447603,0.008918849,-0.29142886
-0.15154523,-0.4928876,-0.14258687,0.22570284,0.3931631,-0.059340756,0.050005645,-0.679409,-0.20152494,-0.0038951086
-0.37304175,0.16676642,-0.08794886,0.05654956,-0.2720191,0.2904522,-0.10744579,-0.25555748,-0.09674191,0.75995135
0.019809702,-0.2838467,-0.47888035,0.071010165,0.2271194,0.23915319,0.20119853,-0.45868024,-0.5221632,-0.22884353
0.28305134,0.026332397,0.15870416,0.34967452,-0.12030714,-0.7139601,-0.16391598,-0.27389464,0.3303217,-0.1910947
-0.52839375,-0.01595714,0.21029174,0.00427665,0.3173245,-0.0451482,-0.030244537,-0.21186906,0.23681368,0.686795
0.45435244,-0.046631318,-0.13820736,0.034685697,-0.37498033,-0.11057295,0.048486967,0.23585866,0.07837557,-0.744396
-0.042679064,-0.31356496,-0.44271597,0.027567744,0.21052247,0.3430213,0.17163943,-0.45804685,-0.52358514,-0.16645229
-0.42717797,0.14733604,0.30832306,-0.27504197,0.16555604,0.17301074,0.018412288,0.39866844,0.325569,0.5499886
-0.40056565,-0.0873845,0.056647453,-0.0513164,0.6356414,-0.10612395,0.092186354,-0.5131838,-0.16483024,0.33427763
-0.34032196,0.280531,0.16170225,-0.4052166,0.14225839,0.32805285,0.11506494,0.52654284,0.1386394,0.42139164
-0.4589934,-0.11772115,0.12646249,-0.12518966,-0.20283252,0.5200524,-0.06768614,0.17858155,0.17108963,0.60536087
0.30535322,0.12246144,-0.04448393,-0.12805422,-0.5091263,0.090544395,-0.0015142581,0.5491955,0.1886781,-0.5184211
-0.00814626,0.053261563,0.48261505,0.009050499,0.21339735,-0.61650324,-0.15760946,0.16078275,0.5352619,-0.035857774
-0.5732958,-0.18865657,0.29293367,-0.1304071,0.38055623,0.13652517,0.023460368,0.025699511,0.2743092,0.54130036
-0.40372646,-0.39368644,0.24978524,0.078869395,-0.13572995,0.26268664,-0.2619581,-0.41584244,0.07660447,0.52778846
-0.17607315,0.27004105,0.4127996,-0.114050195,-0.39695403,0.01909038,-0.2723931,0.25721434,0.2596821,0.589013
0.26280537,-0.18444437,0.10322889,-0.02382476,-0.5540197,0.07424733,-0.096284285,0.425524,0.2879776,-0.5476924
-0.02855372,-0.66882503,0.00039001775,0.36214712,0.04612781,-0.11366123,-0.12528418,-0.6189281,-0.01519564,-0.081617996
-0.28825164,-0.072939806,0.006324738,0.17089452,-0.2929895,0.12462638,-0.27081516,-0.45579588,0.09583803,0.70049673
0.2548351,-0.4669977,-0.13131486,0.3342717,-0.62688935,0.065946855,-0.1903069,-0.21024497,0.09869779,-0.3170028
-0.27848488,0.39135095,-0.0006454721,-0.23262724,0.72531736,-0.25225523,0.26112655,0.018311314,0.008726547,0.23845015
-0.060822178,-0.47965443,-0.21050625,0.094814986,0.53440887,-0.04526207,0.18894093,-0.49306643,-0.26502642,-0.27610815
0.46701014,0.33213016,-0.29403216,0.12572376,-0.6300585,-0.11984407,-0.04129773,0.12466659,0.008082122,-0.37507433
0.30528703,0.37265098,-0.030523213,0.0018967362,-0.6737074,-0.08899228,-0.112657934,0.42458773,0.26772243,-0.20137665
0.2820205,-0.0011347268,0.017981967,-0.069299154,-0.664132,0.14626676,-0.10617982,0.46167672,0.19207166,-0.4376769
-0.5356784,-0.3457785,0.14094326,-0.054778438,-0.0023629486,0.47069085,-0.096663184,-0.17283237,0.08571815,0.55000204
0.01838224,-0.005637587,0.49053216,-0.10310665,0.21779534,-0.48994046,-0.117918916,0.36191648,0.5250433,-0.20085359
0.043993134,-0.351737,-0.38369706,0.09282847,0.3648094,0.09162538,0.22529674,-0.44762892,-0.46226823,-0.3349653
0.14577548,-0.3634538,0.09493166,-0.22043818,-0.2706927,0.34156567,0.031852536,0.44659525,-0.010223714,-0.6312984
-0.30464378,0.27362314,0.12118792,-0.3713573,0.66483885,-0.09455602,0.23104814,0.3454906,0.16762894,0.16712834
-0.13009764,-0.4519411,0.018538257,0.29715186,0.3984597,-0.29612407,-0.01731179,-0.66493666,0.0061764224,0.035252243
0.4486509,-0.144684,-0.34312773,0.17241284,-0.50159526,0.025587942,0.016446967,0.021222675,-0.033180628,-0.6133853
-0.39864966,0.22005612,0.009678376,-0.4040001,0.6168314,0.1989603,0.30416724,0.24104424,-0.101619445,0.21984418
-0.501139,0.24724127,-0.036372773,-0.28611758,0.40455624,0.27031717,0.19244437,0.050633475,-0.06590811,0.56909186
0.08525195,0.6286186,-0.19096334,0.11245221,0.28805992,-0.57050437,0.09451568,-0.27685073,0.016261287,0.23272401
0.13015807,-0.35430455,0.22650337,0.41800365,-0.18825197,-0.50328386,-0.23893198,-0.40033066,0.33984542,-0.099573754
-0.390733,0.3651048,0.010552057,0.02862496,0.18346448,-0.09860083,0.010143352,-0.2870544,0.014836274,0.76615316
0.4216538,-0.34646872,-0.28816566,0.2664884,-0.31877384,-0.108643636,0.035173744,-0.15862007,-0.06672394,-0.6354858
-0.49171898,-0.013001818,0.33912724,-0.0779423,0.18507704,0.014885303,-0.08505044,0.058843255,0.3941499,0.66063285
-0.16220242,0.7239042,-0.07607316,-0.20807989,-0.08631228,0.04435097,0.041795947,0.17743018,-0.06383347,0.5948519
-0.048286233,-0.34457234,-0.40701944,0.16115586,0.071395576,0.29515842,0.061511714,-0.6064681,-0.47148582,-0.03464622
-0.23303662,-0.80832505,0.09217846,0.05245346,0.27965918,0.1925622,0.015275856,-0.34464955,-0.0603621,-0.20762089
-0.024073306,0.18312204,0.36273772,0.15979144,-0.23328187,-0.4551891,-0.31022248,-0.0067406977,0.5441775,0.39337623
0.22425397,0.16975369,0.17120984,0.015702512,-0.7989476,0.011470863,-0.26851663,0.3597999,0.22112174,-0.049332194
-0.3645788,0.029267443,0.11930794,-0.022063095,-0.41271403,0.3672197,-0.17498675,0.06387515,0.11168006,0.70650434
0.30049095,0.15200154,-0.112337045,-0.115795605,-0.63277954,0.2064034,-0.033528637,0.47660774,0.02018947,-0.43459564
-0.054007933,-0.38623187,-0.4077909,0.15443647,0.10659784,0.291566,0.08717494,-0.5798202,-0.45984364,-0.078377835
0.0051085195,-0.49819285,-0.28214228,0.12851444,0.34671006,0.076861925,0.16353814,-0.49405977,-0.4005074,-0.31352174
0.06479939,0.7221792,-0.06079509,-0.0965279,-0.3746498,-0.10716737,-0.07096784,0.34317115,0.10907647,0.41796732
-0.48931798,-0.1563347,0.27649897,-0.19252023,-0.068244055,0.46216294,-0.079630524,0.19524783,0.21178035,0.5612897
0.38484678,0.13533618,-0.19495384,-0.078086615,-0.5491509,0.12743902,0.01869973,0.39467502,-0.0012878459,-0.5617344
0.27171284,-0.23078862,0.17233552,0.13959786,-0.60824496,-0.097866,-0.18764053,0.24380569,0.37253895,-0.45907137
-0.33450392,0.37304452,0.006031464,-0.29550824,-0.114034474,0.40371862,0.07775993,0.39024523,-0.0013029468,0.5720588
-0.5624688,0.044978365,-0.0213961,-0.05797353,0.20639627,0.2765503,0.05502586,-0.22474399,-0.02495194,0.7103149
-0.41885024,-0.2697208,0.15674627,-0.06370746,-0.3181142,0.54823416,-0.16754653,0.017683966,0.10556808,0.53094316
0.19466333,-0.23929009,0.16314042,0.08883791,-0.6866453,0.07250117,-0.21063535,0.31393147,0.35634276,-0.3517113
-0.42235637,0.38851556,-0.10343188,-0.14147751,0.0012983088,0.29988158,0.0790242,-0.01980717,-0.12314142,0.7267909
-0.56835455,-0.027272249,0.26747087,-0.10516757,0.29944596,0.098870985,-0.009190963,-0.071770474,0.1891222,0.6731882
-0.15605845,0.5499574,0.07043429,0.016918996,0.21039099,-0.43501717,-0.021645898,-0.036017492,0.34640267,0.5591783
-0.45124456,-0.056864895,0.14536765,0.1338982,-0.093462154,0.091638446,-0.17221516,-0.30894017,0.17048204,0.76340365
-0.49710706,-0.027485533,0.38179693,-0.09876526,0.09538049,0.09930408,-0.121005125,0.036717933,0.3152029,0.67992926
-0.48138535,0.052861948,0.19283128,0.033850726,0.3093439,-0.12613603,-0.030227942,-0.20867266,0.27445886,0.7040982
0.21260533,-0.37937352,0.20853189,0.00058950804,-0.46416506,0.06024707,-0.11850848,0.34898826,0.28839737,-0.57384646
0.33258805,-0.25058866,-0.1050505,0.33971238,-0.7160432,-0.06707167,-0.21950288,-0.16803962,0.1472281,-0.29127148
0.4163946,0.020257127,-0.30485478,0.3189794,-0.71384954,-0.08167396,-0.14727859,-0.17234252,-0.0009324253,-0.25273582
-0.4588877,-0.5285024,0.3456239,0.067494,0.15334822,0.0942004,-0.17920293,-0.2898638,0.26948008,0.40614337
-0.5475704,0.07714628,0.14536843,-0.07560912,0.22415008,0.12948813,0.011783741,-0.051932674,0.19788082,0.7472371
0.33152682,0.053236693,0.051568795,-0.11015823,-0.4133886,-0.018615415,0.005925306,0.5229732,0.21655531,-0.6170839
-0.4209456,0.24135834,0.14349031,-0.29026273,0.02929208,0.33567375,0.048682556,0.358264,0.15667717,0.6252227
-0.50947833,-0.15767217,0.20111468,-0.08350953,0.6482862,-0.09551978,0.09335018,-0.18996339,0.1896679,0.39746326
0.24553274,-0.52418905,0.11409824,0.22803965,-0.554877,0.0011450731,-0.20744005,-0.046881545,0.19948101,-0.4549806
-0.31475607,0.1622179,0.28475526,-0.053777948,-0.30105785,0.11212786,-0.21186674,0.14663565,0.2993959,0.72897226
-0.060343612,-0.22227782,0.18002579,-0.06623386,-0.63161135,0.33415878,-0.20653914,0.4777369,0.35870236,-0.001355803
-0.4583472,-0.16564988,0.0018036094,0.045048125,-0.10534035,0.35758933,-0.1439364,-0.38631558,-0.019006446,0.67168444
-0.42776424,-0.53896576,0.3321361,0.04720596,-0.062058702,0.26541388,-0.23418288,-0.22754781,0.24299733,0.41716602
0.44884047,-0.04037109,-0.43129906,0.2938366,-0.5401695,-0.040680606,-0.01572517,-0.18663067,-0.13940772,-0.4202413
-0.29739174,0.30975708,-0.12228645,-0.40100014,0.6480393,0.14224672,0.29636326,-0.011184632,-0.29095265,0.16448355
-0.41958308,0.29905555,-0.09475797,-0.07297495,0.5346188,-0.090782456,0.18612058,-0.26125613,-0.059360128,0.5654497
0.29277012,-0.51172966,-0.019722002,0.2881685,-0.48642266,-0.07406403,-0.13959648,-0.10920689,0.2029539,-0.5042742
0.05662654,-0.5141334,0.262364,-0.19641605,-0.035429303,0.19924127,0.036376175,0.40035042,0.08678771,-0.64417225
0.4186173,0.43531287,-0.12952839,0.20421177,-0.6038603,-0.35770437,-0.12769315,0.05715266,0.18479368,-0.17453319
-0.33510083,0.49318817,0.14491004,-0.30606848,0.18332662,0.07844132,0.0985768,0.35707715,0.13605115,0.57818943
-0.40307966,0.29464215,0.23937966,-0.19443987,0.40535307,-0.14914009,0.065114,0.20412813,0.3231322,0.5645591
0.41711703,-0.34456626,-0.31110668,0.20836098,-0.21716301,-0.07436274,0.09315926,-0.14777388,-0.16341306,-0.6761484
0.23213723,-0.3233295,0.17388368,-0.062298775,-0.4069695,0.07624046,-0.06349187,0.4151015,0.24499,-0.63218373
-0.42568526,-0.16357473,0.12021911,-0.075123064,-0.3082227,0.5076822,-0.15070301,0.054273356,0.12539868,0.6146665
0.28882933,0.31486827,-0.09325696,-0.054276355,-0.7201386,0.088250406,-0.1006052,0.45549947,0.12222178,-0.21648479
-0.47327644,0.27007738,0.03709789,-0.33723155,0.51532936,0.18013431,0.19233061,0.0019469472,-0.13110216,0.4855623
-0.37816694,0.20010817,0.050551534,-0.43686512,0.16768806,0.5200654,0.17450586,0.41860545,-0.03989841,0.34304193
-0.07123314,-0.47698104,-0.31518763,0.01204875,0.3456771,0.26947388,0.20047806,-0.39677188,-0.43872756,-0.29277343
-0.021958271,-0.052406594,-0.4098649,0.16367184,0.009705626,0.20891106,0.010578363,-0.6842365,-0.5144017,0.15923277
-0.46408167,-0.22055013,0.11202418,-0.22133256,0.7676788,0.06061061,0.21638426,-0.12194022,-0.03992437,0.13475302
-0.58007157,-0.11877141,0.03362697,-0.1582272,0.1902949,0.46363765,0.049252003,-0.14068593,-0.053214237,0.5890854
-0.42007154,0.23810728,0.01293519,-0.27098072,-0.10102202,0.50065553,0.051870648,0.23667948,-0.05478146,0.6088324
-0.27322772,0.15188414,0.30947587,-0.16744189,-0.33389372,0.2205754,-0.18622407,0.37355268,0.29662588,0.5967571
0.27280512,-0.06705206,0.094890386,-0.097740166,-0.37489977,-0.014206448,-0.00288032,0.5315257,0.3241573,-0.61169165
-0.3587222,0.53168654,0.060841873,-0.25322446,0.3294118,-0.0064113606,0.19152004,0.27319202,0.055237796,0.5457886
-0.39840615,0.1725122,-0.15081318,-0.3301415,0.6022288,0.27460557,0.31622255,-0.045939077,-0.30563968,0.21485691
-0.45819968,0.16094294,0.021731863,0.043234386,0.30199674,-0.06407287,0.009553439,-0.38498273,0.04134972,0.71867144
0.32563147,0.15359832,0.031365503,0.19755279,0.23160522,-0.7564292,0.05277123,-0.14504817,0.15190832,-0.39703256
0.4532734,-0.13832442,-0.4128023,0.15869153,-0.3634765,0.027309798,0.09394635,-0.033743363,-0.20367454,-0.6288976
0.1274445,0.07120634,0.37370247,0.14705834,0.13592458,-0.73570234,-0.14714575,0.015663534,0.4610672,-0.15229683
-0.3580296,0.22724186,0.07456677,-0.38720593,0.011966914,0.5117968,0.12331598,0.4590604,0.009246054,0.4202135
-0.47543293,0.2821778,0.13135,-0.08896553,0.18340649,0.028405143,0.019279592,0.013956018,0.19037837,0.77325046
-0.17567848,0.40636113,-0.093760595,-0.24109657,0.7393363,-0.2387699,0.31856897,-0.010474667,-0.16911146,0.057142373
-0.16602582,-0.34243038,-0.17916848,0.26367804,0.35789692,-0.10529587,0.018508283,-0.74286157,-0.19369717,0.15705907
-0.294494,0.53811187,0.04776902,-0.17420405,-0.15255783,0.15269487,0.011127094,0.23705503,0.013212022,0.69856787
-0.46809414,0.31864214,0.113981575,-0.11933729,0.18377313,0.055627674,0.04881921,0.072950244,0.17333825,0.7599366
0.060177848,-0.4758815,-0.30885282,0.14548914,0.29326928,0.059306018,0.14086945,-0.5224574,-0.41065076,-0.31999072
-0.3831075,0.13328238,0.24506879,-0.0047277045,-0.24560432,0.11797798,-0.19879094,0.019918371,0.24757525,0.77455467
0.412672,0.3633252,-0.106010415,-0.05914274,-0.4979549,-0.11707717,-0.00025195724,0.43438518,0.16029502,-0.45487267
-0.43545884,-0.105646454,0.29302025,-0.17407769,-0.14351839,0.39932692,-0.10347056,0.29356617,0.29606885,0.56431097
-0.3864769,0.26810387,0.19567889,-0.033863686,-0.16757505,0.09023823,-0.100770816,0.09970874,0.21966538,0.7967089
0.5263012,0.19173785,-0.37531117,0.16479208,-0.46224615,-0.14777029,0.041776653,0.016236376,-0.095081374,-0.5212215
-0.52880794,-0.17822275,-0.15129134,-0.10072165,0.27026615,0.46091557,0.088556364,-0.32130167,-0.14677876,0.48729533
-0.5626964,-0.42753124,0.15322798,-0.14599216,0.2544005,0.4491769,-0.006723435,-0.11239523,0.10043788,0.40810788
-0.437617,0.2409354,0.19242729,-0.3401131,0.47213393,0.08806361,0.17801899,0.34864932,0.1675039,0.43100572
0.33953547,-0.31335405,-0.078887925,0.24783595,-0.68781745,0.020774042,-0.17597108,-0.027037099,0.13185297,-0.44302654
-0.16485474,-0.36223987,0.10886799,0.19941951,0.57787937,-0.41059768,0.048600204,-0.53049904,0.054361634,-0.02651814
-0.37148258,-0.0031095946,0.36399782,-0.3282959,0.24710798,0.17789172,0.008651799,0.5031084,0.40161514,0.3384123
-0.52770156,-0.34188426,0.16252905,-0.006478165,0.51037604,0.049787004,0.027195793,-0.3573144,0.10790651,0.4185319
-0.40302622,-0.5152365,0.36578164,-0.25331116,0.57924885,0.13560845,0.074003376,0.04133808,0.08508132,-0.07612859
-0.09027525,-0.4490615,-0.09381815,0.37256747,-0.24182436,0.07856618,-0.22542259,-0.6781826,-0.0733452,0.2486114
-0.4515617,0.24781664,0.023794409,-0.38011503,0.49839178,0.23939334,0.23208068,0.22323966,-0.008502644,0.42444333
